log_create_day_hour,timestamp,create_time,event_id,device_key,device_oaid,user_id,is_abroad,use_time,sdkint,model,cjy_version_code,cjy_version_name,channel,network_type,cf_connecting_ip,brand,ip_region,ip_state,ip_city,address_admin_area,address_country_code,address_locality,address_sublocality,address_latitude,address_longitude,event_uid,time_zone_id,harmony_os,error_message,is_login,event_type,app_build_id
2024-06-06_00,1.71717E+12,2024/5/31 23:46,A5025,24d234aa242a95326fa08c0b9ab543b2,0,0,255,0,31,HUAWEI LIO-AN00,17810,1.78.10,huawei,NETWORK_WIFI,240e:3b1:8669:a9a0:ca33:6d09:d911:3865,HUAWEI,CN,Beijing,Beijing,0,0,0,0,0,0,6b331c79023047faab3558b4953fa47c,Asia/Shanghai,4.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-06_00,1.71717E+12,2024/5/31 23:41,A5025,24d234aa242a95326fa08c0b9ab543b2,0,0,255,0,31,HUAWEI LIO-AN00,17810,1.78.10,huawei,NETWORK_WIFI,240e:3b1:8669:a9a0:ca33:6d09:d911:3865,HUAWEI,CN,Beijing,Beijing,0,0,0,0,0,0,c5f9c7421b3b4e06b141f9aaf69623c8,Asia/Shanghai,4.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-06-06_17,1.71716E+12,2024/5/31 21:26,A5025,de9675a7cc56fc19860bb704cd4d844e,0,0,255,0,29,HONOR HLK-AL00,17810,1.78.10,huawei,NETWORK_WIFI,240e:3b1:cb72:5430:75de:73da:7147:e2e7,HONOR,CN,Beijing,Beijing,0,0,0,0,0,0,69bd76309c0a4ff59a7c1a347934ce92,Asia/Shanghai,3.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_21,1.71716E+12,2024/5/31 21:29,A5025,c3b7786302849214bc04f1ede2f81852,0,0,1,0,31,HUAWEI ELS-AN00,17810,1.78.10,huawei,NETWORK_WIFI,202.151.214.20,HUAWEI,MY,Wilayah Persekutuan Kuala Lumpur,Kuala Lumpur,0,0,0,0,0,0,df69103da74b4e73af4722ef76660ed1,Asia/Kuala_Lumpur,4.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_16,1.71714E+12,2024/5/31 15:59,A5025,c91cbafca4eb37cd9a61d69e37053512,0,866d04a4e93f4c04a78842f5da2da477,255,0,31,HUAWEI GLA-AL00,17810,1.78.10,huawei,NETWORK_4G,2408:8452:47f:fac6:8c06:9aff:feab:7048,HUAWEI,CN,Shanxi,Taiyuan,0,0,0,0,0,0,e6baab4b3fdc4e92a0bf6426f95af5f1,Asia/Shanghai,4.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311333
2024-05-31_20,1.71716E+12,2024/5/31 20:16,A5025,03d3db20f04b5915fe027d07e898c4ad,0,a6ca26dea94747a388be739007bb73cc,255,0,31,HUAWEI OCE-AN10,17810,1.78.10,huawei,NETWORK_WIFI,223.117.43.55,HUAWEI,CN,Xinjiang Uygur,Aksu,0,0,0,0,0,0,5a9e475ef25d415d881848b0e6ad5b1b,Asia/Shanghai,4.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_20,1.71716E+12,2024/5/31 20:19,A5025,94a8c93ae41a6992668314a6e55e3acb,0,fa4a17d20e604e62a399a66da49988ff,255,0,31,HUAWEI ADA-AL00U,17810,1.78.10,huawei,NETWORK_4G,2409:8914:28f:d54:7871:6a86:9052:f78d,HUAWEI,CN,Liaoning,Shenyang,0,0,0,0,0,0,f5e9022bb2b1474a84349b4adef16197,Asia/Shanghai,4.2.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_20,1.71716E+12,2024/5/31 20:22,A5025,93a7da44466563e8de38361509f6c516,0,b005eb6ad5b045c382b4a441c155600f,255,0,31,HUAWEI BAH4-AL10,17810,1.78.10,huawei,NETWORK_WIFI,2408:8210:9024:9080:1d7e:b91c:db69:398,HUAWEI,CN,Tianjin,Tianjin,0,0,0,0,0,0,0e6a2ebed6dc486caddcaf36c0c6c49f,Asia/Shanghai,3.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_20,1.71716E+12,2024/5/31 20:23,A5025,2d155f267b049b3aa4ffb8a305ae794c,0,935f4705fcaa49d2adb3c0e158ea222d,255,0,31,HUAWEI ALT-AL10,17810,1.78.10,huawei,NETWORK_WIFI,118.119.59.234,HUAWEI,CN,Sichuan,Zigong,0,0,0,0,0,0,45454d9b1c1c44c5b756b3878fac56e2,Asia/Shanghai,4.2.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_20,1.71716E+12,2024/5/31 20:21,A5025,03d3db20f04b5915fe027d07e898c4ad,0,a6ca26dea94747a388be739007bb73cc,255,0,31,HUAWEI OCE-AN10,17810,1.78.10,huawei,NETWORK_NO,2409:897c:5148:c4a9:9191:c437:d5e9:c49a,HUAWEI,CN,Beijing,Beijing,0,0,0,0,0,0,50958c598eda420986548be554de249c,Asia/Shanghai,4.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_20,1.71716E+12,2024/5/31 20:21,A5025,03d3db20f04b5915fe027d07e898c4ad,0,a6ca26dea94747a388be739007bb73cc,255,0,31,HUAWEI OCE-AN10,17810,1.78.10,huawei,NETWORK_NO,2409:897c:5148:c4a9:9191:c437:d5e9:c49a,HUAWEI,CN,Beijing,Beijing,0,0,0,0,0,0,669b2e54a631463098dc42de7194c433,Asia/Shanghai,4.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_20,1.71716E+12,2024/5/31 20:21,A5025,03d3db20f04b5915fe027d07e898c4ad,0,a6ca26dea94747a388be739007bb73cc,255,0,31,HUAWEI OCE-AN10,17810,1.78.10,huawei,NETWORK_NO,2409:897c:5148:c4a9:9191:c437:d5e9:c49a,HUAWEI,CN,Beijing,Beijing,0,0,0,0,0,0,3a3ffb89c0ff4abc830edb4638cf19a0,Asia/Shanghai,4.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_20,1.71716E+12,2024/5/31 20:21,A5025,03d3db20f04b5915fe027d07e898c4ad,0,a6ca26dea94747a388be739007bb73cc,255,0,31,HUAWEI OCE-AN10,17810,1.78.10,huawei,NETWORK_WIFI,2409:897c:5148:c4a9:9191:c437:d5e9:c49a,HUAWEI,CN,Beijing,Beijing,0,0,0,0,0,0,6c4a5638b4cc4c2885777ee3bd6587c3,Asia/Shanghai,4.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_20,1.71716E+12,2024/5/31 20:40,A5025,693c5667312c10932500f7909f8d431a,0,c814bf83d8a840af8283a5b77f0e0481,255,0,29,HUAWEI VOG-AL10,17810,1.78.10,huawei,NETWORK_4G,240e:476:981:da5:7ce1:7cba:c49a:eb7b,HUAWEI,CN,Beijing,Beijing,0,0,0,0,0,0,e2d07006374948ca964b550739a7daf0,Asia/Shanghai,2.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_20,1.71716E+12,2024/5/31 20:42,A5025,08d4c3d71cd36673981093866162f024,0,0eff5a2235db425db2e9232f070dbfd2,255,0,31,HUAWEI LIO-AN00M,17810,1.78.10,huawei,NETWORK_WIFI,122.138.85.19,HUAWEI,CN,Jilin,Tonghua,0,0,0,0,0,0,a790fc47ad464e24992f53add0e1b5c2,Asia/Shanghai,4.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_20,1.71716E+12,2024/5/31 20:44,A5025,022895601404a2cd8072516d0b86f0ed,0,1ab25c9f2b6b47339d9e45f9e76d10a2,255,0,31,HUAWEI ALT-AL00,17810,1.78.10,huawei,NETWORK_4G,2409:8910:ba09:a77c:5c7e:33ff:fe21:9238,HUAWEI,CN,Beijing,Beijing,0,0,0,0,0,0,91346584995140c4b8508d9cf819021b,Asia/Shanghai,4.2.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_20,1.71716E+12,2024/5/31 20:37,A5025,94a8c93ae41a6992668314a6e55e3acb,0,fa4a17d20e604e62a399a66da49988ff,255,0,31,HUAWEI ADA-AL00U,17810,1.78.10,huawei,NETWORK_4G,2409:8914:28f:d54:7871:6a86:9052:f78d,HUAWEI,CN,Liaoning,Shenyang,0,0,0,0,0,0,c01e1e8571654659b9faac525a16b3d3,Asia/Shanghai,4.2.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_20,1.71716E+12,2024/5/31 20:51,A5025,9c58848de190bd14cf6e50f2b749f809,0,fbe8eecc5f6c4d129e2530486ee29fd8,255,0,31,HUAWEI ALT-AL10,17810,1.78.10,huawei,NETWORK_NO,2408:8431:7000:4be:5152:2f04:7b67:8b57,HUAWEI,CN,Shanxi,Taiyuan,0,0,0,0,0,0,fc6a610506744e91bfe22dec51acd4a9,Asia/Shanghai,4.2.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_20,1.71716E+12,2024/5/31 20:20,A5025,9e0138fb20a92b5cd86bd6d6f3b5807c,0,0,255,0,29,LIANTONG VP002,17810,1.78.10,huawei,NETWORK_WIFI,2409:8a14:22c:f654:ecb0:eec1:e598:2932,LIANTONG,CN,Beijing,Beijing,0,0,0,0,0,0,3d9af84b999f44279c71c78f0cd18eb6,Asia/Shanghai,2.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_20,1.71716E+12,2024/5/31 20:56,A5025,a35453e795fd4b2874312cdc87d28379,0,0,255,0,31,HUAWEI LEM-AL00,17810,1.78.10,huawei,vpn,174.138.40.246,HUAWEI,US,New Jersey,North Bergen,0,0,0,0,0,0,4b33e507bd3d44a896d0bc439fb2594e,Asia/Shanghai,4.2.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_20,1.71716E+12,2024/5/31 20:57,A5025,b6a9eb19546cf03fb63fe73a63a9c7e4,0,63224a3840df4271bfdfa699ea92c240,255,0,31,HUAWEI CTR-AL20,17810,1.78.10,huawei,NETWORK_4G,240e:479:4c20:4f31:b749:3dd2:4f28:544b,HUAWEI,CN,Beijing,Beijing,0,0,0,0,0,0,017ffd40443b497fb579233eed5248eb,Asia/Shanghai,4.2.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_21,1.71716E+12,2024/5/31 21:01,A5025,75d1f96ff354f15e7cbf3accfb951993,0,0,255,0,30,OPPO PCPM00,17810,1.78.10,huawei,NETWORK_WIFI,112.116.209.141,OPPO,CN,Yunnan,Wenshan,0,0,0,0,0,0,18837b191e3441b996978d818bb090f7,Asia/Shanghai,0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_21,1.71716E+12,2024/5/31 21:08,A5025,b9e121ed9dd622b940631d5a17c45381,0,0ef161388a1842c0a6d630a481e88778,1,0,29,HUAWEI SPN-AL00,17810,1.78.10,huawei,vpn,2408:8207:9022:fe11:d12:e935:2c47:8b6d,HUAWEI,CN,Shanxi,Taiyuan,0,0,0,0,0,0,9354475b145d4ff5b6d60bc777b3d510,Asia/Shanghai,3.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_21,1.71716E+12,2024/5/31 21:15,A5025,e0c51ace200162ddcf38a159999bd3ae,0,0,255,0,31,HUAWEI JEF-AN00,17810,1.78.10,huawei,NETWORK_WIFI,240e:341:55c1:e200:a439:d04a:58cf:7e6c,HUAWEI,CN,Beijing,Beijing,0,0,0,0,0,0,35d13ff212954635a54622257a5b422e,Asia/Shanghai,4.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_21,1.71716E+12,2024/5/31 21:20,A5025,5d741392a345b50c8cb5d243ded47f3c,0,0,255,0,29,HUAWEI SEA-AL10,17810,1.78.10,huawei,vpn,2408:8469:2480:3a8d:9db3:238a:57a0:2404,HUAWEI,CN,Shanxi,Taiyuan,0,0,0,0,0,0,6ce58c62f2e84cacaa4a7f8d2ea35c26,Asia/Shanghai,4.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_21,1.71716E+12,2024/5/31 21:20,A5025,20749c55c3f7111b5c11a63327f82520,0,0,255,0,31,HUAWEI TGR-W10,17810,1.78.10,huawei,NETWORK_WIFI,117.65.155.147,HUAWEI,CN,Anhui,Lu'an,0,0,0,0,0,0,cae796ddef7e48acb4bd974c7fd86102,Asia/Shanghai,4.2.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_21,1.71716E+12,2024/5/31 21:16,A5025,6df73b94c2716f7f1188ccbe5f27fbd5,0,0,255,0,31,HUAWEI BAL-AL00,17810,1.78.10,huawei,NETWORK_WIFI,222.220.4.62,HUAWEI,CN,Yunnan,Jinghong,0,0,0,0,0,0,df5856ed5c8640579f05bcc788daf982,Asia/Shanghai,4.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_21,1.71716E+12,2024/5/31 21:25,A5025,5d741392a345b50c8cb5d243ded47f3c,0,0,255,0,29,HUAWEI SEA-AL10,17810,1.78.10,huawei,vpn,2408:8469:2480:3a8d:9db3:238a:57a0:2404,HUAWEI,CN,Shanxi,Taiyuan,0,0,0,0,0,0,037172f93de84bc9ae575929bc72ed07,Asia/Shanghai,4.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_21,1.71716E+12,2024/5/31 21:28,A5025,20749c55c3f7111b5c11a63327f82520,0,0,255,0,31,HUAWEI TGR-W10,17810,1.78.10,huawei,NETWORK_WIFI,117.65.155.147,HUAWEI,CN,Anhui,Lu'an,0,0,0,0,0,0,a9cb2e085b224f35ba5a35854af493ff,Asia/Shanghai,4.2.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_21,1.71716E+12,2024/5/31 21:34,A5025,542ee332e174a9f2eb187934483a36d8,0,0,255,0,31,HUAWEI NOH-AN01,17810,1.78.10,huawei,vpn,38.11.61.65,HUAWEI,US,California,San Jose,0,0,0,0,0,0,e54bcae8101348c0aa1729253470312b,Asia/Shanghai,4.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_21,1.71716E+12,2024/5/31 21:34,A5025,542ee332e174a9f2eb187934483a36d8,0,0,255,0,31,HUAWEI NOH-AN01,17810,1.78.10,huawei,vpn,38.11.61.65,HUAWEI,US,California,San Jose,0,0,0,0,0,0,b2b6b971dbe84f1dbf644cb1ad363507,Asia/Shanghai,4.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_21,1.71716E+12,2024/5/31 21:34,A5025,6ecc925c0ca63597cc54d6ff6f588277,0,0,255,0,31,HUAWEI BAH4-AL10,17810,1.78.10,huawei,NETWORK_WIFI,2408:8215:46c:56e1:e3:9cd1:9945:f34a,HUAWEI,CN,Shandong,Gaomi,0,0,0,0,0,0,a0fe78bab4a847059bac42e82c707983,Asia/Shanghai,3.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_21,1.71716E+12,2024/5/31 21:38,A5025,90035b014224e36e8ccc23f8ed2ea4a5,0,0,255,0,29,HUAWEI VOG-AL00,17810,1.78.10,huawei,NETWORK_WIFI,112.123.211.61,HUAWEI,CN,Anhui,Fuyang,0,0,0,0,0,0,564ab844db3e4d7b89c2a7d8823f8a85,Asia/Shanghai,4.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_21,1.71716E+12,2024/5/31 21:41,A5025,cacab20b4408953f976ba35d59c30692,0,0,255,0,31,HUAWEI BTK-W00,17810,1.78.10,huawei,NETWORK_WIFI,2409:8a6c:294:6020:92d:51de:1316:5d98,HUAWEI,CN,Yunnan,Kunming,0,0,0,0,0,0,9718fc41e40a4b69b8237aed69bd42ce,Asia/Shanghai,4.2.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_21,1.71716E+12,2024/5/31 21:41,A5025,9085c5379229ce530c56a26a676c68b9,0,0,1,0,31,HUAWEI NOH-AN00,17810,1.78.10,huawei,vpn,61.152.149.137,HUAWEI,CN,Shanghai,Shanghai,0,0,0,0,0,0,e041d18bf46a4e428649e9fb38dd9b8b,Asia/Shanghai,4.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_21,1.71716E+12,2024/5/31 21:44,A5025,3f37187b9b703dfe9c1d48c2ff8860c4,0,0,255,0,31,HUAWEI DBY-W09,17810,1.78.10,huawei,NETWORK_WIFI,111.49.138.54,HUAWEI,CN,Beijing,Beijing,0,0,0,0,0,0,9e77ab6838f14302b6c7ed9b51579301,Asia/Shanghai,4.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_21,1.71716E+12,2024/5/31 21:45,A5025,0570370b41e80a29991b3fd88527fe74,0,0,255,0,31,HUAWEI ALN-AL80,17810,1.78.10,huawei,NETWORK_4G,101.229.121.166,HUAWEI,CN,Shanghai,Shanghai,0,0,0,0,0,0,63e8e86fb4454802aca06da03a781999,Asia/Shanghai,4.2.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_21,1.71716E+12,2024/5/31 21:45,A5025,0570370b41e80a29991b3fd88527fe74,0,0,255,0,31,HUAWEI ALN-AL80,17810,1.78.10,huawei,NETWORK_NO,101.229.121.166,HUAWEI,CN,Shanghai,Shanghai,0,0,0,0,0,0,2fcec37ebfbf44e1ab3ac289f36b7cdb,Asia/Shanghai,4.2.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_21,1.71716E+12,2024/5/31 21:45,A5025,80e668215ffddbe0583ba3dcc8f47cb0,0,0,255,0,29,HUAWEI EVR-AL00,17810,1.78.10,huawei,NETWORK_WIFI,101.229.176.215,HUAWEI,CN,Shanghai,Shanghai,0,0,0,0,0,0,2cefae5f05cb40aa9ac49bbe7e55c464,Asia/Shanghai,4.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_21,1.71716E+12,2024/5/31 21:50,A5025,eec041372e0f003eb0ee8b9c331bcbe9,0,0,1,0,31,HUAWEI TAS-AN00,17810,1.78.10,huawei,vpn,45.158.182.111,HUAWEI,US,Virginia,Herndon,0,0,0,0,0,0,7be9bc5d38a542328295b04435e366f6,Asia/Shanghai,4.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_21,1.71716E+12,2024/5/31 21:49,A5025,80e668215ffddbe0583ba3dcc8f47cb0,0,0,255,0,29,HUAWEI EVR-AL00,17810,1.78.10,huawei,NETWORK_WIFI,101.229.176.215,HUAWEI,CN,Shanghai,Shanghai,0,0,0,0,0,0,8cdd11a3a9304ed785f0aad73fe8f49d,Asia/Shanghai,4.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_21,1.71716E+12,2024/5/31 21:56,A5025,d5ae68683bf119e44cdb18cad8fe239f,0,0,255,0,31,HUAWEI CET-AL00,17810,1.78.10,huawei,NETWORK_WIFI,223.66.143.242,HUAWEI,CN,Jiangsu,Xuzhou,0,0,0,0,0,0,4eecdfd6003c43e4a2e57c27378d6ae8,Asia/Shanghai,4.2.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_21,1.71716E+12,2024/5/31 21:55,A5025,d5ae68683bf119e44cdb18cad8fe239f,0,0,255,0,31,HUAWEI CET-AL00,17810,1.78.10,huawei,NETWORK_WIFI,223.66.143.242,HUAWEI,CN,Jiangsu,Xuzhou,0,0,0,0,0,0,7e7769744b3a4c7fa7be4988462dd9e8,Asia/Shanghai,4.2.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_21,1.71716E+12,2024/5/31 21:50,A5025,d5ae68683bf119e44cdb18cad8fe239f,0,0,255,0,31,HUAWEI CET-AL00,17810,1.78.10,huawei,NETWORK_WIFI,223.66.143.242,HUAWEI,CN,Jiangsu,Xuzhou,0,0,0,0,0,0,26822443b6e84f4da40139f5c42deaf4,Asia/Shanghai,4.2.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_22,1.71716E+12,2024/5/31 22:03,A5025,1fc9a7cbc9299b6fce7ab4033193bdd7,0,0,255,0,31,HUAWEI BLK-AL00,17810,1.78.10,huawei,NETWORK_WIFI,240e:355:540:e500:a63d:75b2:1de6:1ff5,HUAWEI,CN,Beijing,Beijing,0,0,0,0,0,0,c31356b9151244be9e6f6d41172170d9,Asia/Shanghai,4.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_22,1.71716E+12,2024/5/31 22:10,A5025,8a9ece935287d0853443248d45166356,0,0,255,0,31,HUAWEI OCE-AN10,17810,1.78.10,huawei,NETWORK_WIFI,114.231.52.18,HUAWEI,CN,Jiangsu,Nantong,0,0,0,0,0,0,a087361a41b34e2cadbde94b4f635551,Asia/Shanghai,4.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_22,1.71716E+12,2024/5/31 22:10,A5025,e56f817e6d592e9e609caedcf689418e,0,0,255,0,31,HUAWEI RTE-AL00,17810,1.78.10,huawei,NETWORK_WIFI,175.153.160.162,HUAWEI,CN,Sichuan,Chengdu,0,0,0,0,0,0,7105d738f97046caacc9a2d921a46d1a,Asia/Shanghai,4.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_22,1.71717E+12,2024/5/31 22:18,A5025,b7cd67a7325a83777747093038abd3c8,0,0,255,0,31,HUAWEI CTR-AL20,17810,1.78.10,huawei,NETWORK_4G,2409:8920:be01:9767:38d8:6bbd:e9bd:4056,HUAWEI,CN,Shanghai,Shanghai,0,0,0,0,0,0,4a8489ed9af14878932757c7c0dd3142,Asia/Shanghai,4.2.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_22,1.71717E+12,2024/5/31 22:19,A5025,8ff9b33aadcd105b915c596db35f4548,0,0,255,0,29,HUAWEI SEA-AL10,17810,1.78.10,huawei,NETWORK_4G,2408:8418:81f0:d4d:2cc6:30ab:b457:5cb7,HUAWEI,CN,Shanxi,Taiyuan,0,0,0,0,0,0,0ef25f5438af4fb3a3a66e54b5a1ee61,Asia/Shanghai,2.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_22,1.71717E+12,2024/5/31 22:25,A5025,d47ffec2f2be36e2be4d45044bacb1d5,0,0,255,0,31,HUAWEI ALN-AL80,17810,1.78.10,huawei,NETWORK_NO,2408:841e:7f10:41d6:c47a:b87:5247:12a8,HUAWEI,CN,Shanxi,Taiyuan,0,0,0,0,0,0,270b9f69a77b4c468b18aae29d919ed1,Asia/Shanghai,4.2.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_22,1.71717E+12,2024/5/31 22:32,A5025,35f176bf453149a7a193d0d054074732,0,0,255,0,31,HUAWEI TGR-W10,17810,1.78.10,huawei,NETWORK_WIFI,2407:cdc0:a9d7:2d98:1a81:7b1e:41d0:2077,HUAWEI,HK,Hong Kong,Hong Kong,0,0,0,0,0,0,40ffba40d5e447c184846b90e37cdee4,Asia/Shanghai,4.2.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_22,1.71716E+12,2024/5/31 22:00,A5025,022895601404a2cd8072516d0b86f0ed,0,1ab25c9f2b6b47339d9e45f9e76d10a2,255,0,31,HUAWEI ALT-AL00,17810,1.78.10,huawei,NETWORK_WIFI,110.18.119.60,HUAWEI,CN,Nei Mongol,Baotou,0,0,0,0,0,0,2435c2516e9f44eebd272638305655c1,Asia/Shanghai,4.2.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_22,1.71717E+12,2024/5/31 22:42,A5025,bce9e54774fff41ed4df717241d50bda,0,0,255,0,29,HUAWEI BAH3-W59,17810,1.78.10,huawei,NETWORK_WIFI,111.18.136.232,HUAWEI,CN,Shaanxi,Xi'an,0,0,0,0,0,0,fab062fcf2f74068834cdebbf4fc99bd,Asia/Shanghai,3.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_21,1.71716E+12,2024/5/31 21:17,A5025,96abd3c4fe23bf164502c9ee05bbbf94,0,d9c9021edc2944c2b68fb8e4911a1b8a,0,0,31,HUAWEI TET-AN00,17810,1.78.10,huawei,NETWORK_5G,2409:891f:7744:bc8:6c31:b2fa:f449:eaca,HUAWEI,CN,Shanghai,Shanghai,上海市,CN,上海市,宝山区,31.40125279,121.4349431,83144839abf448ffb02f04540d7f1d5b,Asia/Shanghai,4.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_21,1.71716E+12,2024/5/31 21:17,A5025,2af20aa71af01f3f3cc83a6fff40f871,0,0,255,0,29,HUAWEI ELE-AL00,17810,1.78.10,huawei,NETWORK_4G,2409:896a:1944:2aa5:40b5:41da:9ea7:3c33,HUAWEI,CN,Sichuan,Chengdu,贵州省,CN,六盘水市,钟山区,26.58635417,104.8545856,e29994dc94a44455966c65c69fc83b56,Asia/Shanghai,4.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_21,1.71716E+12,2024/5/31 21:25,A5025,635534879d0ecab51b453a50022ff9ab,0,0,255,0,31,HUAWEI LIO-AN00,17810,1.78.10,huawei,NETWORK_WIFI,182.90.206.133,HUAWEI,CN,Guangxi Zhuangzu,Nanning,广西壮族自治区,CN,钦州市,浦北县,22.283457,109.553973,91173b5d1b16473286349866ca38b0ec,Asia/Shanghai,4.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_21,1.71716E+12,2024/5/31 21:31,A5025,635534879d0ecab51b453a50022ff9ab,0,0,255,0,31,HUAWEI LIO-AN00,17810,1.78.10,huawei,NETWORK_WIFI,182.90.206.133,HUAWEI,CN,Guangxi Zhuangzu,Nanning,广西壮族自治区,CN,钦州市,浦北县,22.283457,109.553973,cb3e5c908d8046ceae638858a4c8bcca,Asia/Shanghai,4.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_21,1.71716E+12,2024/5/31 21:21,A5025,2af20aa71af01f3f3cc83a6fff40f871,0,0,255,0,29,HUAWEI ELE-AL00,17810,1.78.10,huawei,NETWORK_4G,2409:896a:1944:2aa5:40b5:41da:9ea7:3c33,HUAWEI,CN,Sichuan,Chengdu,贵州省,CN,六盘水市,钟山区,26.58635417,104.8545856,e319e2f035784451a5591c44fdef16e5,Asia/Shanghai,4.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_22,1.71716E+12,2024/5/31 22:05,A5025,2af20aa71af01f3f3cc83a6fff40f871,0,0,255,0,29,HUAWEI ELE-AL00,17810,1.78.10,huawei,NETWORK_4G,2409:896a:1944:2aa5:40b5:41da:9ea7:3c33,HUAWEI,CN,Sichuan,Chengdu,贵州省,CN,六盘水市,钟山区,26.58635417,104.8545856,5e0810046d92440ba03fd07460a2f73d,Asia/Shanghai,4.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
2024-05-31_22,1.71717E+12,2024/5/31 22:19,A5025,635534879d0ecab51b453a50022ff9ab,0,0,255,0,31,HUAWEI LIO-AN00,17810,1.78.10,huawei,NETWORK_5G,240a:42d2:e400:2aa:5cae:2bc1:2442:4e7a,HUAWEI,CN,Beijing,Beijing,广西壮族自治区,CN,钦州市,浦北县,22.283457,109.553973,89398ac2a229440d98a4741f25625f2b,Asia/Shanghai,4.0.0,表示checkin检测失败，设备无法登录,FALSE,4,2405311717
